id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
4302200695,20140828T000000,270000,2,1.0,1000,10320,1.0,0,0,3,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160,12.506180941677357
1446400715,20150422T000000,280000,2,1.0,1310,6600,1.0,0,0,3,6,1310,0,1942,0,98168,47.4834,-122.332,1240,6600,12.54254845357358
6300000213,20140703T000000,255000,2,1.5,920,1598,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,12.449022745701502
8598900157,20150313T000000,263700,3,1.0,1200,6561,1.0,0,0,3,6,1200,0,1950,1968,98177,47.7763,-122.36,1340,9450,12.48257116452228
5416510110,20140605T000000,297500,4,2.5,1910,5000,2.0,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000,12.60317286530671
6818400110,20141203T000000,261000,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.269,1960,10488,12.472279517715116
1796360340,20140722T000000,269950,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.3663,-122.088,1490,8641,12.505995740029274
3626039250,20150428T000000,283000,2,1.0,940,6350,1.0,0,0,4,5,940,0,1942,0,98103,47.698,-122.357,1490,6350,12.553205710188037
6411600411,20141209T000000,257000,2,1.0,770,7200,1.0,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139,12.456835254920371
8731901610,20140917T000000,282000,3,2.25,2420,7548,1.0,0,0,4,8,1370,1050,1967,0,98023,47.3112,-122.376,2150,8000,12.549665896013254
7211400760,20140528T000000,277000,4,1.0,1450,6250,1.0,0,0,3,6,990,460,1964,0,98146,47.5131,-122.357,1440,4000,12.531776395271262
4330600435,20150316T000000,284000,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,12.556733038263905
1151100010,20140515T000000,280000,3,1.0,1330,20562,1.5,0,0,3,5,1330,0,1959,0,98045,47.4807,-121.775,1350,20562,12.54254845357358
2781250970,20150501T000000,250000,2,1.75,1350,4023,1.0,0,0,3,7,1350,0,2005,0,98038,47.3493,-122.023,1370,3570,12.429220196836383
7236100025,20150504T000000,280000,3,1.0,1020,8400,1.0,0,0,4,7,1020,0,1957,0,98056,47.4905,-122.18,1690,8030,12.54254845357358
3500100209,20140804T000000,285650,3,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200,12.562526064934158
1785500132,20141118T000000,293000,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,98133,47.7198,-122.352,1440,7650,12.587931300962664
6752300120,20141201T000000,258900,3,2.25,1400,10436,1.0,0,0,4,7,1040,360,1985,0,98058,47.4261,-122.144,1860,9318,12.464201028227341
4388000120,20150423T000000,289950,4,2.25,2190,6906,1.0,0,0,4,7,1040,1150,1977,0,98023,47.319,-122.373,1250,6440,12.577467222169135
8732800090,20150424T000000,281000,3,1.75,1350,8737,1.0,0,0,3,7,1350,0,1966,0,98188,47.4378,-122.279,1600,8928,12.546113507028412
9352901085,20150204T000000,256000,3,1.0,1290,4720,1.0,0,0,3,6,790,500,1948,0,98106,47.5186,-122.358,1110,4720,12.45293662970407
8731951670,20140606T000000,270000,4,2.25,1900,8600,1.0,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,12.506180941677357
8637100370,20141112T000000,252000,3,2.0,1340,5670,2.0,0,0,3,6,1340,0,1994,0,98055,47.4498,-122.194,1290,4892,12.437188334739655
6792200066,20140725T000000,280000,4,2.25,1834,7460,2.0,0,0,3,8,1834,0,2012,0,98042,47.3568,-122.163,1979,9008,12.54254845357358
7893802670,20150424T000000,279900,3,3.25,2240,5000,2.0,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500,12.5421912482017
806800400,20150209T000000,275000,3,2.5,2710,5733,2.0,0,0,3,7,2710,0,2003,0,98092,47.3357,-122.171,2720,5733,12.524530013005734
1432700420,20140728T000000,250000,3,1.0,1460,10914,1.0,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,8314,12.429220196836383
2599200460,20140805T000000,294000,4,2.0,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,10920,12.591338447675579
1921059303,20150128T000000,275000,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1973,0,98002,47.2866,-122.217,1610,12100,12.524530013005734
104560010,20140610T000000,278500,4,2.5,1940,6206,2.0,0,0,3,7,1940,0,1990,0,98023,47.3063,-122.359,2060,7092,12.537176929007302
4345300180,20150406T000000,269000,3,2.0,1410,10577,1.0,0,0,3,7,1410,0,1994,0,98030,47.3642,-122.187,1660,6757,12.502470376049185
5602000105,20140721T000000,265000,3,1.5,1560,10489,1.0,0,0,5,7,1560,0,1961,0,98022,47.2048,-121.999,1400,10489,12.487488878546145
5089700260,20140812T000000,283500,4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,12.554970929480584
7789000260,20140822T000000,269000,4,1.0,1610,8401,1.0,0,0,3,7,1610,0,1958,0,98056,47.5104,-122.165,1610,8401,12.502470376049185
6777800160,20140728T000000,285000,4,1.75,2510,7440,1.0,0,2,4,8,1290,1220,1962,0,98032,47.3748,-122.276,1790,8000,12.560247968016562
985001082,20140521T000000,246000,3,1.5,1780,23819,1.0,0,0,3,7,1780,0,1953,0,98168,47.4912,-122.312,1130,14450,12.413090879946887
1117000150,20150317T000000,270000,3,2.25,2140,9990,1.0,0,0,4,8,2140,0,1962,0,98003,47.3484,-122.298,2060,9990,12.506180941677357
4399200100,20150428T000000,288000,3,2.25,1560,9706,1.0,0,0,4,7,1560,0,1963,0,98002,47.3191,-122.213,1510,9706,12.570719231334277
8906200070,20150210T000000,280000,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200,12.54254845357358
7812500180,20150413T000000,292000,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,2000,0,98178,47.4939,-122.261,2020,4327,12.584512505902088
4310700020,20141010T000000,280000,3,1.0,1100,5132,1.0,0,0,3,6,840,260,1948,0,98103,47.7011,-122.336,1280,5132,12.54254845357358
2968800660,20140513T000000,285000,3,1.0,1090,8640,1.0,0,0,4,6,1090,0,1973,0,98166,47.459,-122.355,1260,8400,12.560247968016562
223049087,20140616T000000,277000,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,8040,12.531776395271262
3329510850,20150306T000000,286950,4,2.5,2080,9846,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.268,1890,7977,12.567066748458124
2320069083,20141125T000000,283000,3,2.0,1820,15068,2.0,0,2,3,7,1520,300,1920,2014,98022,47.2103,-121.999,1490,9589,12.553205710188037
4435000145,20150501T000000,263000,4,1.75,1340,8700,1.5,0,0,3,6,1340,0,1958,0,98188,47.4514,-122.287,1240,8700,12.479913113434042
7520000695,20150421T000000,251000,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,12.433212202169729
2309710070,20150114T000000,280000,3,2.75,1740,5639,1.0,0,3,3,7,1740,0,2010,0,98022,47.1942,-121.977,2380,5331,12.54254845357358
8092500150,20150428T000000,273500,4,2.75,1300,9638,1.0,0,0,2,7,1300,0,1983,0,98042,47.3683,-122.109,1670,9638,12.519060557144618
1311800040,20141220T000000,260000,4,2.75,2240,7200,1.0,0,0,3,7,1140,1100,1967,0,98001,47.3357,-122.275,1580,7416,12.468440756144114
8125200483,20140609T000000,288350,3,1.5,1860,7963,1.0,0,0,3,7,1200,660,1963,0,98188,47.4513,-122.268,1800,10400,12.571933767045175
9169600275,20140723T000000,280000,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000,12.54254845357358
7452500340,20141204T000000,265000,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950,12.487488878546145
3512100110,20140902T000000,275436,4,2.75,2170,9658,1.5,0,0,3,7,2170,0,1966,0,98030,47.3741,-122.189,1490,9731,12.526114206288845
2009000370,20150219T000000,269950,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,12.505995740029274
8731980040,20140506T000000,295000,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000,12.59473402514672
257000038,20141006T000000,293550,4,1.75,2120,9706,1.0,0,0,3,7,1370,750,1965,0,98168,47.4939,-122.297,1730,11337,12.589806668061218
8669160010,20150325T000000,292500,3,2.5,2095,3438,2.0,0,0,3,7,2095,0,2008,0,98002,47.3523,-122.213,1805,3402,12.586223364451623
5129000006,20150419T000000,280500,3,1.0,1220,4541,1.0,0,0,3,7,890,330,1952,0,98108,47.5387,-122.294,1670,3429,12.544332569000922
88000790,20140714T000000,252000,3,1.0,1170,9730,1.0,0,0,3,7,1170,0,1968,1986,98055,47.4562,-122.196,1680,10125,12.437188334739655
9238901020,20140916T000000,289000,2,1.0,780,4132,1.0,0,0,3,7,780,0,1942,0,98136,47.5324,-122.387,1100,5100,12.574185427296195
4322300340,20150112T000000,265000,4,1.5,1740,12728,1.0,0,0,4,7,1180,560,1964,0,98003,47.2808,-122.3,1830,11125,12.487488878546145
984100450,20140624T000000,295000,3,1.75,2000,7560,1.0,0,0,4,7,1300,700,1968,0,98058,47.4346,-122.171,1900,8301,12.59473402514672
1645000710,20150410T000000,255000,3,1.0,1140,8528,1.0,0,0,5,7,1140,0,1967,0,98022,47.2098,-122.004,1140,8112,12.449022745701502
4324200060,20150312T000000,249000,3,1.5,1700,8247,1.0,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.174,1440,8400,12.425212191503038
558100065,20141003T000000,254922,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160,12.448716817756912
739980360,20141117T000000,295000,4,2.5,1810,4871,2.0,0,0,3,8,1810,0,1999,0,98031,47.4088,-122.192,1850,5003,12.59473402514672
6151800624,20150408T000000,288349,3,1.0,1250,18616,1.0,0,0,4,6,1250,0,1972,0,98010,47.3414,-122.047,1920,15654,12.571930299043558
7349400420,20141105T000000,286285,4,2.25,1980,9714,1.0,0,0,3,7,1170,810,1977,0,98002,47.3207,-122.209,1610,9272,12.564746590135073
3279000370,20150202T000000,279000,3,2.5,1500,7350,1.0,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,1390,7770,12.53897064502647
395800370,20150411T000000,246600,4,1.0,1340,8400,1.0,0,0,5,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,12.4155269248542
9371700125,20140528T000000,254000,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,12.445093483000798
8700110020,20140917T000000,273000,3,2.5,1650,5994,2.0,0,0,4,7,1650,0,1989,0,98030,47.3603,-122.19,1930,6666,12.51723073716405
9188200505,20140710T000000,275000,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868,12.524530013005734
1592080060,20150417T000000,262000,3,2.5,1970,8727,2.0,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168,12.476103599529843
3226049267,20150425T000000,289500,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,12.575914030220655
257000138,20150115T000000,280000,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,12.54254845357358
9368700341,20140822T000000,285000,3,2.0,2110,6900,1.5,0,0,5,6,1220,890,1955,0,98178,47.504,-122.26,1350,7683,12.560247968016562
7984400005,20140626T000000,253500,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200,12.44312304677877
4136800205,20150219T000000,258000,2,2.0,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500,12.460718739865236
2473251180,20141217T000000,255000,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,12.449022745701502
2634500050,20140910T000000,251000,2,1.0,840,7870,1.0,0,0,3,6,840,0,1949,0,98155,47.7389,-122.326,1442,8131,12.433212202169729
1214700090,20140819T000000,280000,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,1964,0,98148,47.4617,-122.327,2140,8449,12.54254845357358
7454000030,20140816T000000,250000,2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,12.429220196836383
2215900800,20140731T000000,290000,3,2.5,2000,7414,2.0,0,0,4,7,2000,0,1993,0,98038,47.3508,-122.057,2000,7414,12.577639650232573
5469700052,20141113T000000,275000,3,1.5,1510,16200,1.0,0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950,12.524530013005734
6929600945,20140825T000000,270000,4,1.5,1930,15000,1.0,0,0,5,7,1930,0,1946,0,98198,47.3864,-122.312,1620,7500,12.506180941677357
3260701160,20150407T000000,286500,3,2.0,1840,8140,1.0,0,0,4,7,1040,800,1975,0,98003,47.3106,-122.325,1600,6720,12.565497305532237
7227801630,20150227T000000,275000,4,2.0,1440,10920,1.0,0,0,3,5,1440,0,1943,0,98056,47.5049,-122.18,1500,11902,12.524530013005734
492000532,20150222T000000,279950,4,2.75,2420,8700,1.5,0,0,4,7,2420,0,1914,0,98002,47.3109,-122.229,1070,4804,12.5423698668371
2787320140,20150324T000000,255000,3,2.25,1890,7314,1.0,0,0,3,7,1100,790,1981,0,98031,47.4121,-122.172,1520,7676,12.449022745701502
3841600220,20140715T000000,282500,2,1.75,1440,11210,1.0,0,0,4,6,1130,310,1935,0,98146,47.498,-122.35,1250,9381,12.551437369385376
2008000420,20141027T000000,280500,3,1.75,2440,10179,1.0,0,0,4,7,1220,1220,1962,0,98198,47.4118,-122.314,1650,9711,12.544332569000922
2787311110,20140902T000000,273148,3,1.75,1710,7210,1.0,0,0,4,7,1240,470,1974,0,98031,47.4094,-122.175,1840,7245,12.517772712825034
1926059155,20150130T000000,257000,3,1.75,1850,10920,1.5,0,0,3,6,1850,0,1915,0,98034,47.7244,-122.222,1510,7871,12.456835254920371
8141310180,20141118T000000,277500,3,2.5,2620,4558,2.0,0,3,3,7,2620,0,2010,0,98022,47.1944,-121.974,1670,4558,12.533579815765737
1823049171,20141218T000000,275000,5,1.5,1950,9000,1.0,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,9526,12.524530013005734
2115510330,20150202T000000,287500,3,2.25,2030,8690,1.0,0,0,4,8,1360,670,1986,0,98023,47.3185,-122.391,1720,8800,12.568981617474362
3578600062,20140512T000000,270000,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,12000,12.506180941677357
8731801190,20141223T000000,269000,3,2.25,1950,8661,1.0,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800,12.502470376049185
4233400490,20140820T000000,262000,3,2.5,1680,10300,2.0,0,0,4,7,1680,0,1994,0,98010,47.314,-122.001,1680,9849,12.476103599529843
7889100020,20150414T000000,270000,3,2.5,1720,8550,1.0,0,0,4,7,1720,0,1968,0,98002,47.2837,-122.207,1460,8550,12.506180941677357
2195900010,20140714T000000,270000,3,1.5,1540,13475,1.0,0,0,4,7,1540,0,1972,0,98059,47.4766,-122.153,1550,13475,12.506180941677357
5300200050,20140729T000000,280000,4,2.75,2230,10160,1.0,0,0,3,7,1400,830,1968,0,98168,47.5123,-122.32,1740,10080,12.54254845357358
4136950200,20140627T000000,255000,3,2.5,1720,6194,2.0,0,0,3,8,1720,0,1998,0,98092,47.2624,-122.221,1720,6211,12.449022745701502
2968801605,20140902T000000,285000,4,1.75,1440,6720,1.0,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,12.560247968016562
301402140,20150226T000000,250000,3,2.25,1481,2820,2.0,0,0,3,7,1481,0,2012,0,98002,47.3457,-122.217,1481,2889,12.429220196836383
9238450430,20140624T000000,275000,3,1.0,990,9798,1.0,0,0,3,7,990,0,1968,0,98072,47.767,-122.164,1210,9870,12.524530013005734
1324079041,20141118T000000,275000,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044,12.524530013005734
3996900160,20140708T000000,277000,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7458,-122.298,1160,8149,12.531776395271262
9407600070,20150319T000000,290000,3,2.0,1310,6265,1.0,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100,6360,12.577639650232573
1423600300,20141117T000000,249950,3,1.5,1090,7698,1.0,0,0,5,7,1090,0,1966,0,98058,47.4553,-122.174,1540,7624,12.429020177633873
5067400162,20150218T000000,290000,3,2.0,1550,18958,1.5,0,0,3,7,1550,0,1983,0,98198,47.3699,-122.319,1840,12826,12.577639650232573
1995200320,20150210T000000,280000,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739,12.54254845357358
9476200020,20150306T000000,254000,3,1.0,1010,7384,1.0,0,2,5,6,1010,0,1943,0,98056,47.4905,-122.191,1010,8000,12.445093483000798
9500900060,20140722T000000,269950,3,1.75,1760,12823,1.0,0,0,4,7,1460,300,1956,0,98002,47.2868,-122.21,1450,10800,12.505995740029274
7334500090,20150120T000000,290000,3,2.0,1810,11456,1.0,0,0,3,7,1810,0,1970,0,98045,47.4648,-121.756,1360,12931,12.577639650232573
797000276,20140625T000000,270000,2,1.0,2060,8398,1.0,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495,12.506180941677357
2616700560,20141204T000000,250000,3,2.0,1660,13085,1.0,0,0,3,7,1010,650,1985,0,98001,47.3298,-122.277,1660,7778,12.429220196836383
8669150700,20141208T000000,292000,4,3.0,1984,4460,2.0,0,0,3,7,1984,0,2012,0,98002,47.3532,-122.211,2095,3402,12.584512505902088
2250000010,20141205T000000,294450,4,2.25,1400,7341,1.0,0,0,3,7,1300,100,1961,0,98155,47.7565,-122.305,2090,7410,12.592867884529287
2214800730,20140905T000000,287500,4,2.5,2240,6944,1.0,0,2,3,7,1310,930,1979,0,98001,47.338,-122.258,1780,7477,12.568981617474362
740500010,20140807T000000,270000,4,1.0,1900,8505,1.0,0,0,3,7,1200,700,1956,0,98055,47.4406,-122.196,1440,8505,12.506180941677357
3826500570,20140829T000000,275000,3,1.75,1490,8000,1.0,0,0,3,8,1490,0,1978,0,98030,47.3817,-122.166,1740,8165,12.524530013005734
3295750610,20140904T000000,295000,3,2.0,1760,6092,1.0,0,0,3,7,1760,0,1998,0,98030,47.3838,-122.184,2590,6255,12.59473402514672
6187100360,20150427T000000,294000,3,2.25,1700,9600,2.0,0,0,3,7,1700,0,1984,0,98042,47.39,-122.158,1930,9600,12.591338447675579
3211600650,20140722T000000,275000,3,1.0,1000,8018,1.0,0,0,3,7,1000,0,1969,0,98034,47.7285,-122.198,1270,8000,12.524530013005734
3449000010,20150312T000000,294570,3,1.0,1140,8400,1.0,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000,12.593275339604514
8078550320,20150326T000000,290000,3,2.0,1260,7346,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363,12.577639650232573
4027700795,20150318T000000,268300,3,1.0,1190,9000,1.0,0,0,3,7,1190,0,1968,0,98028,47.77,-122.264,1960,7200,12.499864763577847
3438501662,20140818T000000,270000,3,1.0,1500,5605,1.0,0,0,5,6,750,750,1942,0,98106,47.5456,-122.359,1050,9100,12.506180941677357
4233400400,20150414T000000,267000,3,2.0,1300,9644,1.0,0,0,3,7,1300,0,1994,0,98010,47.3131,-121.998,1430,9656,12.495007682693725
3995700325,20140604T000000,275000,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,98155,47.7406,-122.302,770,8150,12.524530013005734
7983000200,20150225T000000,250000,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,12.429220196836383
1862910050,20140722T000000,295000,4,2.5,1850,8198,2.0,0,0,3,7,1850,0,1993,0,98031,47.4079,-122.186,1850,7924,12.59473402514672
806800420,20141023T000000,289950,3,2.5,2070,6145,2.0,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,5297,12.577467222169135
2025700860,20150414T000000,287000,3,2.25,1370,6000,2.0,0,0,4,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200,12.567240979056246
4178500100,20140723T000000,282500,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040,12.551437369385376
7749500970,20150226T000000,267500,3,2.25,1860,12000,1.0,0,0,4,7,1860,0,1976,0,98092,47.2942,-122.19,1815,9604,12.496878583628968
3327020400,20150423T000000,289999,5,2.5,2180,8240,1.0,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191,2050,7590,12.577636201962656
301400320,20140725T000000,255900,3,2.5,1489,3266,2.0,0,0,3,7,1489,0,2014,0,98002,47.3452,-122.217,1537,3273,12.45254592991672
2822059262,20141201T000000,250000,3,1.0,1060,52272,1.0,0,0,3,7,1060,0,1960,0,98030,47.36,-122.178,1900,5971,12.429220196836383
5009600070,20141007T000000,260000,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,12.468440756144114
274000020,20140808T000000,274000,4,1.75,1940,7500,1.0,0,0,4,7,1720,220,1966,0,98030,47.3736,-122.215,2000,9000,12.520887034998584
7334501240,20140519T000000,280000,3,2.5,1270,9675,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700,12.54254845357358
2413300730,20140924T000000,263500,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210,12.481812442022767
7879600070,20141024T000000,269950,4,2.5,1960,7230,2.0,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208,12.505995740029274
8680300010,20150324T000000,290000,3,2.0,1360,6685,1.0,0,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138,12.577639650232573
420069021,20141027T000000,246000,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,12.413090879946887
3243100080,20150501T000000,270000,3,1.0,1130,7920,1.0,0,0,3,7,1130,0,1961,0,98059,47.4852,-122.125,1390,8580,12.506180941677357
1180002735,20141119T000000,269000,2,1.5,1010,6000,1.0,0,0,4,7,1010,0,1923,0,98178,47.498,-122.222,1290,6000,12.502470376049185
7454000605,20140710T000000,279000,2,1.0,670,6300,1.0,0,0,5,6,670,0,1942,0,98126,47.5161,-122.374,760,6300,12.53897064502647
3300790670,20140620T000000,280000,3,2.0,1470,8089,1.0,0,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721,12.54254845357358
8662500350,20140620T000000,282000,4,2.0,1890,6302,2.0,0,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369,12.549665896013254
3235100110,20141202T000000,280000,3,1.0,940,7913,1.0,0,0,3,6,940,0,1948,0,98155,47.7657,-122.321,940,7913,12.54254845357358
2873000780,20150220T000000,255000,3,1.75,1340,7210,1.0,0,0,4,7,1340,0,1975,0,98031,47.4182,-122.167,1370,7210,12.449022745701502
8856004328,20150327T000000,255000,4,2.5,2163,5882,2.0,0,0,3,7,2163,0,2006,0,98001,47.2736,-122.251,1760,9600,12.449022745701502
2944500470,20140605T000000,257000,4,2.75,2330,7642,1.0,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933,12.456835254920371
3500100047,20141008T000000,275400,2,1.0,890,8180,1.0,0,0,3,7,890,0,1947,0,98155,47.737,-122.3,1130,8180,12.525983496352161
9297301015,20150408T000000,277284,3,1.75,1030,4800,1.0,0,0,3,6,930,100,1927,0,98126,47.566,-122.373,1540,4800,12.53280113710076
2895550330,20150506T000000,290000,3,2.5,1600,6848,2.0,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.271,1700,7210,12.577639650232573
7760400470,20150414T000000,278000,3,2.0,1230,7789,1.0,0,0,3,7,1230,0,1994,0,98042,47.3718,-122.073,1470,8670,12.535379989788607
8732040580,20141218T000000,249000,3,2.5,1850,7200,1.0,0,0,3,7,1500,350,1979,0,98023,47.3063,-122.384,2140,7500,12.425212191503038
3031200246,20140711T000000,250000,3,1.0,920,4429,1.0,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860,12.429220196836383
7338220370,20141006T000000,297000,4,2.5,2230,4952,2.0,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721,12.601490784782536
9262800057,20150203T000000,269950,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,12.505995740029274
1623049214,20140926T000000,283000,4,1.5,1480,47045,1.0,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000,12.553205710188037
1722800835,20140811T000000,252500,2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,940,5000,12.439170488085749
5412100920,20141203T000000,250000,4,2.75,1830,6643,2.0,0,0,3,8,1830,0,2001,0,98001,47.2601,-122.286,2400,6472,12.429220196836383
2893000610,20140624T000000,252000,3,2.25,1670,7881,1.0,0,0,4,7,1190,480,1977,0,98031,47.4105,-122.18,1870,7820,12.437188334739655
4167960330,20150109T000000,270000,3,2.0,1820,7750,1.0,0,0,3,8,1820,0,1992,0,98023,47.3169,-122.352,2080,8084,12.506180941677357
2113200065,20141027T000000,289000,2,1.0,1010,7740,1.0,0,0,3,6,890,120,1924,0,98106,47.5323,-122.355,1030,6000,12.574185427296195
8943600020,20150426T000000,260000,3,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719,12.468440756144114
6300000368,20150327T000000,248500,2,1.5,880,1498,2.0,0,0,3,7,880,0,1999,0,98133,47.7063,-122.342,880,5060,12.423202148655593
301400800,20141016T000000,261000,3,2.25,1584,2800,2.0,0,0,3,7,1584,0,2012,0,98002,47.3451,-122.214,1584,2800,12.472279517715116
7893205080,20141007T000000,270000,3,1.5,1230,7500,1.0,0,0,3,7,1230,0,1962,0,98198,47.4202,-122.331,1260,7800,12.506180941677357
2423069120,20140508T000000,295000,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,12.59473402514672
1180003435,20141209T000000,275000,4,1.75,1690,6000,1.0,0,0,3,7,1690,0,1957,0,98178,47.497,-122.227,1350,6000,12.524530013005734
5018200110,20140922T000000,287000,4,2.25,2270,11997,1.0,0,2,4,7,1540,730,1959,0,98198,47.4095,-122.296,1920,9634,12.567240979056246
1545800710,20140523T000000,258000,3,1.75,1620,7540,1.0,0,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,1580,7540,12.460718739865236
3438500192,20140929T000000,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,12.560247968016562
1796500100,20150211T000000,259000,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,2012,0,98042,47.3612,-122.103,1430,3767,12.464587201678082
4024101670,20141204T000000,290000,3,1.5,1040,9997,1.0,0,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699,12.577639650232573
4137010260,20140825T000000,285167,3,2.25,2200,8375,2.0,0,0,3,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002,12.560833759263632
